object_id,category,reference_count,placement_count,nif_converted,nif_path,nif_size_bytes,mesh_files_count,mesh_total_size_bytes,primary_texture,all_textures,texture_count,mat_files_count,primary_mat,primary_tex_upscaled,primary_tex_original,conversion_status
in_c_railing_01,meshes,2,2,True,meshes\in_c_railing_01.nif,1184,3,5860,tx_wood_interior_plain,tx_wood_interior_plain; tx_woodfloor_brown; tx_woodpillar_shadowed,3,3,Materials\morrowind\tx_wood_interior_plain.mat,True,True,complete
in_c_stair_plain_tall_01,meshes,1,1,True,meshes\in_c_stair_plain_tall_01.nif,2143,6,15364,tx_carvedwood_beam_01,tx_carvedwood_beam_01; tx_wall_plaster_interior; tx_wood_ceilingpanel_02; tx_wood_interior_plain; tx_woodfloor_brown; tx_woodpillar_shadowed,6,6,Materials\morrowind\tx_carvedwood_beam_01.mat,True,True,complete
in_c_stair_plain_tall_02,meshes,1,1,True,meshes\in_c_stair_plain_tall_02.nif,2143,6,15364,tx_carvedwood_beam_01,tx_carvedwood_beam_01; tx_wall_plaster_interior; tx_wood_ceilingpanel_02; tx_wood_interior_plain; tx_woodfloor_brown; tx_woodpillar_shadowed,6,6,Materials\morrowind\tx_carvedwood_beam_01.mat,True,True,complete
in_c_stone_3way,meshes,1,1,True,meshes\in_c_stone_3way.nif,1972,6,6032,tx_common_stone_floor,tx_common_stone_floor; tx_common_stone_pillar; tx_wall_workedstone_washed_01; tx_wood_brown_posts_02; tx_wood_grey_planks_01,5,5,Materials\morrowind\tx_common_stone_floor.mat,True,True,complete
in_c_stone_corner,meshes,5,5,True,meshes\in_c_stone_corner.nif,2010,6,6280,tx_common_stone_floor,tx_common_stone_floor; tx_common_stone_pillar; tx_wall_workedstone_washed_01; tx_wood_brown_posts_02; tx_wood_grey_planks_01,5,5,Materials\morrowind\tx_common_stone_floor.mat,True,True,complete
in_c_stone_endcap,meshes,3,3,True,meshes\in_c_stone_endcap.nif,2010,6,6284,tx_common_stone_floor,tx_common_stone_floor; tx_common_stone_pillar; tx_wall_workedstone_washed_01; tx_wood_brown_posts_02; tx_wood_grey_planks_01,5,5,Materials\morrowind\tx_common_stone_floor.mat,True,True,complete
in_c_stone_hall_small,meshes,1,1,True,meshes\in_c_stone_hall_small.nif,2086,6,6236,tx_common_stone_floor,tx_common_stone_floor; tx_common_stone_pillar; tx_wall_workedstone_washed_01; tx_wood_brown_posts_02; tx_wood_grey_planks_01,5,5,Materials\morrowind\tx_common_stone_floor.mat,True,True,complete
in_c_wall_plain,meshes,2,2,True,meshes\in_c_wall_plain.nif,1188,3,1144,tx_carvedwood_detail_knots,tx_carvedwood_detail_knots; tx_wall_plaster_interior; tx_wood_interior_plain,3,3,Materials\morrowind\tx_carvedwood_detail_knots.mat,True,True,complete
in_common_lighthouse,meshes,1,1,True,meshes\in_common_lighthouse.nif,1507,9,107246,tx_stone_bluegrey,tx_stone_bluegrey; tx_strong_brick00; tx_wood_greyplanks; tx_wood_wethered,4,4,Materials\morrowind\tx_stone_bluegrey.mat,True,True,complete
in_common_tower_thatch,meshes,1,1,True,meshes\in_common_tower_thatch.nif,6900,4,2564,tx_carvedwood_beam_01,tx_carvedwood_beam_01; tx_stucco_imp_02; tx_thatch_01; tx_wall_brick_imp_01; tx_wall_stone_01; tx_wall_stuccostone_01; tx_wood_brown_posts_02; tx_wood_greyplanks; tx_wood_interior_plain; tx_wood_wethered; tx_woodpillar_shadowed,11,11,Materials\morrowind\tx_carvedwood_beam_01.mat,True,True,complete
in_de_shack_02,meshes,2,2,True,meshes\in_de_shack_02.nif,2466,8,32114,tx_dirtroad_01,tx_dirtroad_01; tx_shack_foundation; tx_shack_screen; tx_shack_thatch; tx_wood_siding; tx_wood_siding_01; tx_wood_weathered_rings; tx_wood_wethered,8,8,Materials\morrowind\tx_dirtroad_01.mat,True,True,complete
in_de_shack_03,meshes,2,2,True,meshes\in_de_shack_03.nif,2466,8,20708,tx_dirtroad_01,tx_dirtroad_01; tx_shack_foundation; tx_shack_screen; tx_shack_thatch; tx_wood_siding; tx_wood_siding_01; tx_wood_weathered_rings; tx_wood_wethered,8,8,Materials\morrowind\tx_dirtroad_01.mat,True,True,complete
in_de_shack_door,meshes,4,4,True,meshes\in_de_shack_door.nif,1457,4,4304,tx_metal_iron_rusty,tx_metal_iron_rusty; tx_metal_rusty_lock; tx_rope_heavy; tx_wood_shack_door,4,4,Materials\morrowind\tx_metal_iron_rusty.mat,True,True,complete
in_nord_doorf_01,meshes,6,6,True,meshes\in_nord_doorf_01.nif,662,1,1196,tx_wood_brown_posts_02,tx_wood_brown_posts_02,1,1,Materials\morrowind\tx_wood_brown_posts_02.mat,True,True,complete
in_nord_doorf_02,meshes,1,1,True,meshes\in_nord_doorf_02.nif,628,1,1196,tx_wood_interior_plain,tx_wood_interior_plain,1,1,Materials\morrowind\tx_wood_interior_plain.mat,True,True,complete
in_nord_fireplace_01,meshes,8,8,True,meshes\in_nord_fireplace_01.nif,1229,3,14374,tx_metal_strip_01,tx_metal_strip_01; tx_stone_plain_01; tx_wall_stone_01,3,3,Materials\morrowind\tx_metal_strip_01.mat,True,True,complete
in_nord_house_01,meshes,2,2,True,meshes\in_nord_house_01.nif,2510,8,18520,_left_01,_left_01; _right_01; tx_thatch_01; tx_wall_stone_01; tx_wood_baseboard_01; tx_wood_brown_posts_02; tx_wood_brown_rings_01; tx_wood_wornfloor_01,8,6,Materials\morrowind\_left_01.mat,False,False,complete
in_nord_house_02,meshes,1,1,True,meshes\in_nord_house_02.nif,2776,9,31856,_left_01,_left_01; _mid_01; _right_01; tx_thatch_01; tx_wall_stone_01; tx_wood_baseboard_01; tx_wood_brown_posts_02; tx_wood_brown_rings_01; tx_wood_wornfloor_01,9,6,Materials\morrowind\_left_01.mat,False,False,complete
in_nord_house_03,meshes,2,2,True,meshes\in_nord_house_03.nif,2248,7,16960,tx_thatch_01,tx_thatch_01; tx_wall_stuccostone_01; tx_wall_stuccostone_el_01; tx_wall_stuccostone_er_01; tx_wood_baseboard_01; tx_wood_brown_posts_02; tx_wood_wornfloor_01,7,7,Materials\morrowind\tx_thatch_01.mat,True,True,complete
indrele rathryon,other,1,0,False,,0,0,0,,,0,0,,False,False,not_converted
ingred_bread_01,items,9,9,True,meshes\ingred_bread_01.nif,618,1,5738,tx_breadloaf_01,tx_breadloaf_01,1,1,Materials\morrowind\tx_breadloaf_01.mat,True,True,complete
ingred_comberry_01,items,2,2,True,meshes\ingred_comberry_01.nif,937,2,17756,tx_bittergreen_01,tx_bittergreen_01; tx_comberry_01,2,2,Materials\morrowind\tx_bittergreen_01.mat,True,True,complete
ingred_crab_meat_01,items,1,1,False,,0,0,0,,,0,0,,False,False,not_converted
iron arrow,other,2,0,False,,0,0,0,,,0,0,,False,False,not_converted
iron shardaxe,other,1,0,False,,0,0,0,,,0,0,,False,False,not_converted
key_eldafire,other,1,0,False,,0,0,0,,,0,0,,False,False,not_converted
kollop_03_pearl,other,1,0,False,,0,0,0,,,0,0,,False,False,not_converted
light_com_candle_01_off,meshes,1,1,False,,0,0,0,,,0,0,,False,False,not_converted
light_com_candle_02_64,meshes,2,2,False,,0,0,0,,,0,0,,False,False,not_converted
light_com_candle_03_64,meshes,1,1,False,,0,0,0,,,0,0,,False,False,not_converted
light_com_candle_05,meshes,1,1,True,meshes\light_com_candle_05.nif,1690,2,3280,tx_firealpha01,tx_firealpha01; tx_metal_pewter_03; tx_wax_aqua_02,3,3,Materials\morrowind\tx_firealpha01.mat,True,True,complete
light_com_candle_05_64,meshes,1,1,False,,0,0,0,,,0,0,,False,False,not_converted
light_com_candle_07,meshes,2,2,True,meshes\light_com_candle_07.nif,1592,2,4094,tx_firealpha01,tx_firealpha01; tx_hinge_02; tx_wax_tan_03,3,3,Materials\morrowind\tx_firealpha01.mat,True,True,complete
light_com_candle_07_64,meshes,3,3,False,,0,0,0,,,0,0,,False,False,not_converted
light_com_candle_07_77,meshes,4,4,False,,0,0,0,,,0,0,,False,False,not_converted
light_com_candle_08_64,meshes,2,2,False,,0,0,0,,,0,0,,False,False,not_converted
light_com_candle_09_64,meshes,2,2,False,,0,0,0,,,0,0,,False,False,not_converted
light_com_candle_10_128,meshes,1,1,False,,0,0,0,,,0,0,,False,False,not_converted
light_com_chandelier_01,meshes,3,3,True,meshes\light_com_chandelier_01.nif,2265,4,12214,tx_firealpha01,tx_firealpha01; tx_metal_iron_rusty; tx_rope_heavy_01; tx_wax_tan_03; tx_wood_khaki_01,5,5,Materials\morrowind\tx_firealpha01.mat,True,True,complete
light_com_chandelier_01_128,meshes,11,11,False,,0,0,0,,,0,0,,False,False,not_converted
light_com_chandelier_01_177,meshes,1,1,False,,0,0,0,,,0,0,,False,False,not_converted
light_com_chandelier_03,meshes,1,1,True,meshes\light_com_chandelier_03.nif,2265,4,12214,tx_firealpha01,tx_firealpha01; tx_metal_iron_rusty; tx_rope_heavy; tx_wax_tan_03; tx_wood_brown_shelf,5,5,Materials\morrowind\tx_firealpha01.mat,True,True,complete
light_com_lamp_01,meshes,5,5,True,meshes\light_com_lamp_01.nif,1133,2,10056,tx_firealpha01,tx_firealpha01; tx_metal_iron_rusty; tx_wax_tan_03,3,3,Materials\morrowind\tx_firealpha01.mat,True,True,complete
light_com_lamp_02,meshes,2,2,True,meshes\light_com_lamp_02.nif,1477,2,13940,tx_firealpha01,tx_firealpha01; tx_metal_iron_rusty; tx_wax_tan_03,3,3,Materials\morrowind\tx_firealpha01.mat,True,True,complete
light_com_lamp_02_128,meshes,4,4,False,,0,0,0,,,0,0,,False,False,not_converted
light_com_lantern_01_128,meshes,1,1,False,,0,0,0,,,0,0,,False,False,not_converted
light_com_lantern_02,meshes,14,14,True,meshes\light_com_lantern_02.nif,3613,4,8694,tx_firealpha01,tx_firealpha01; tx_metal_strip_01; tx_wax_tan_03; tx_window_pane; tx_wood_baseboard_01; tx_wood_brown_posts_02,6,6,Materials\morrowind\tx_firealpha01.mat,True,True,complete
light_com_lantern_02_128,meshes,3,3,False,,0,0,0,,,0,0,,False,False,not_converted
light_com_sconce_01,meshes,2,2,True,meshes\light_com_sconce_01.nif,1600,4,7464,tx_firealpha01,tx_firealpha01; tx_metal_pewter_04; tx_wax_tan_03; tx_wood_brown_shelf; tx_wood_brown_strip,5,5,Materials\morrowind\tx_firealpha01.mat,True,True,complete
light_com_sconce_02,meshes,1,1,True,meshes\light_com_sconce_02.nif,1772,4,16242,tx_firealpha01,tx_firealpha01; tx_metal_pewter_04; tx_wax_tan_03; tx_wood_brown_shelf; tx_wood_brown_strip,5,5,Materials\morrowind\tx_firealpha01.mat,True,True,complete
light_com_sconce_02_128,meshes,1,1,False,,0,0,0,,,0,0,,False,False,not_converted
light_com_torch_01,meshes,1,1,True,meshes\light_com_torch_01.nif,1768,2,5526,tx_firealpha10,tx_firealpha10; tx_metal_strip_02; tx_smokealpha00; tx_wood_brown_shelf,4,4,Materials\morrowind\tx_firealpha10.mat,True,True,complete
light_com_torch_01_128,meshes,2,2,False,,0,0,0,,,0,0,,False,False,not_converted
light_de_lantern_02_128,meshes,2,2,False,,0,0,0,,,0,0,,False,False,not_converted
light_de_lantern_03,meshes,3,3,True,meshes\light_de_lantern_03.nif,1600,4,6112,tx_metal_iron_rusty_01,tx_metal_iron_rusty_01; tx_metal_iron_rusty_strip_01; tx_metal_iron_rusty_strip_02; tx_misc_lantern_paper_02,4,4,Materials\morrowind\tx_metal_iron_rusty_01.mat,True,True,complete
light_de_lantern_07,meshes,1,1,True,meshes\light_de_lantern_07.nif,2042,4,8630,tx_metal_iron_rusty_01,tx_metal_iron_rusty_01; tx_metal_iron_rusty_strip_01; tx_metal_iron_rusty_strip_02; tx_misc_lantern_paper_03,4,4,Materials\morrowind\tx_metal_iron_rusty_01.mat,True,True,complete
light_de_lantern_08,meshes,2,2,True,meshes\light_de_lantern_08.nif,1600,4,6112,tx_metal_iron_rusty_01,tx_metal_iron_rusty_01; tx_metal_iron_rusty_strip_01; tx_metal_iron_rusty_strip_02; tx_misc_lantern_paper_03,4,4,Materials\morrowind\tx_metal_iron_rusty_01.mat,True,True,complete
light_logpile10,meshes,2,2,True,meshes\light_logpile10.nif,1662,2,16996,tx_firealpha10,tx_firealpha10; tx_firespark00; tx_smokealpha00; tx_wood_wormridden; tx_wood_wormridden_rings,5,5,Materials\morrowind\tx_firealpha10.mat,True,True,complete
misc_com_basket_01,meshes,2,2,True,meshes\misc_com_basket_01.nif,637,1,4306,tx_straw_woven,tx_straw_woven,1,1,Materials\morrowind\tx_straw_woven.mat,True,True,complete
misc_com_basket_02,meshes,1,1,True,meshes\misc_com_basket_02.nif,625,1,4446,tx_wicker_tan,tx_wicker_tan,1,1,Materials\morrowind\tx_wicker_tan.mat,True,True,complete
misc_com_bottle_01,meshes,1,1,True,meshes\misc_com_bottle_01.nif,1212,3,5412,tx_glass_bottle_blue,tx_glass_bottle_blue; tx_glass_bottle_blue_01; tx_straw_woven,3,3,Materials\morrowind\tx_glass_bottle_blue.mat,True,True,complete
misc_com_bottle_02,meshes,4,4,True,meshes\misc_com_bottle_02.nif,941,2,4350,tx_glass_bottle_green,tx_glass_bottle_green; tx_glass_bottle_green_01,2,2,Materials\morrowind\tx_glass_bottle_green.mat,True,True,complete
misc_com_bottle_03,meshes,1,1,True,meshes\misc_com_bottle_03.nif,1202,3,5686,tx_cork_01,tx_cork_01; tx_glass_bottle_green; tx_glass_bottle_green_01,3,3,Materials\morrowind\tx_cork_01.mat,True,True,complete
misc_com_bottle_05,meshes,6,6,True,meshes\misc_com_bottle_05.nif,1202,3,4446,tx_cork_01,tx_cork_01; tx_glass_bottle_blue; tx_glass_bottle_blue_01,3,3,Materials\morrowind\tx_cork_01.mat,True,True,complete
misc_com_bottle_06,meshes,5,5,True,meshes\misc_com_bottle_06.nif,940,2,4350,tx_glass_bottle_blue,tx_glass_bottle_blue; tx_glass_bottle_blue_01,2,2,Materials\morrowind\tx_glass_bottle_blue.mat,True,True,complete
misc_com_bottle_07,meshes,8,8,True,meshes\misc_com_bottle_07.nif,1202,3,5686,tx_cork_01,tx_cork_01; tx_glass_bottle_blue; tx_glass_bottle_blue_01,3,3,Materials\morrowind\tx_cork_01.mat,True,True,complete
misc_com_bottle_09,meshes,4,4,True,meshes\misc_com_bottle_09.nif,1213,3,5412,tx_glass_bottle_green,tx_glass_bottle_green; tx_glass_bottle_green_01; tx_wicker_tan,3,3,Materials\morrowind\tx_glass_bottle_green.mat,True,True,complete
misc_com_bottle_10,meshes,6,6,True,meshes\misc_com_bottle_10.nif,1474,4,5870,tx_cork_01,tx_cork_01; tx_glass_bottle_blue; tx_glass_bottle_blue_01; tx_straw_woven,4,4,Materials\morrowind\tx_cork_01.mat,True,True,complete
misc_com_bottle_11,meshes,9,9,True,meshes\misc_com_bottle_11.nif,941,2,4350,tx_glass_bottle_brown,tx_glass_bottle_brown; tx_glass_bottle_brown_01,2,2,Materials\morrowind\tx_glass_bottle_brown.mat,True,True,complete
misc_com_bottle_12,meshes,1,1,True,meshes\misc_com_bottle_12.nif,1202,3,5686,tx_cork_01,tx_cork_01; tx_glass_bottle_brown; tx_glass_bottle_brown_01,3,3,Materials\morrowind\tx_cork_01.mat,True,True,complete
misc_com_bottle_15,meshes,2,2,True,meshes\misc_com_bottle_15.nif,1474,4,5870,tx_cork_01,tx_cork_01; tx_glass_bottle_brown; tx_glass_bottle_brown_01; tx_straw_woven,4,4,Materials\morrowind\tx_cork_01.mat,True,True,complete
misc_com_broom_01,meshes,10,10,True,meshes\misc_com_broom_01.nif,1464,4,6314,tx_rope_heavy,tx_rope_heavy; tx_straw_broom; tx_wood_dock_rings; tx_wood_docks_01,4,4,Materials\morrowind\tx_rope_heavy.mat,True,True,complete
misc_com_bucket_01,meshes,15,15,True,meshes\misc_com_bucket_01.nif,1209,3,7180,tx_metal_strip_02,tx_metal_strip_02; tx_rope_heavy; tx_wood_grey_planks_01,3,3,Materials\morrowind\tx_metal_strip_02.mat,True,True,complete
misc_com_iron_ladle,meshes,2,2,True,meshes\misc_com_iron_ladle.nif,643,1,3270,tx_metal_strip_02,tx_metal_strip_02,1,1,Materials\morrowind\tx_metal_strip_02.mat,True,True,complete
misc_com_metal_goblet_01,meshes,22,22,True,meshes\misc_com_metal_goblet_01.nif,659,1,5394,tx_metal_pewter_04,tx_metal_pewter_04,1,1,Materials\morrowind\tx_metal_pewter_04.mat,True,True,complete
misc_com_metal_goblet_02,meshes,13,13,True,meshes\misc_com_metal_goblet_02.nif,659,1,5676,tx_metal_pewter_01,tx_metal_pewter_01,1,1,Materials\morrowind\tx_metal_pewter_01.mat,True,True,complete
misc_com_metal_plate_04,meshes,1,1,True,meshes\misc_com_metal_plate_04.nif,645,1,1726,tx_metal_pewter_02,tx_metal_pewter_02,1,1,Materials\morrowind\tx_metal_pewter_02.mat,True,True,complete
misc_com_metal_plate_05,meshes,20,20,True,meshes\misc_com_metal_plate_05.nif,645,1,1726,tx_metal_pewter_03,tx_metal_pewter_03,1,1,Materials\morrowind\tx_metal_pewter_03.mat,True,True,complete
misc_com_metal_plate_07,meshes,3,3,True,meshes\misc_com_metal_plate_07.nif,647,1,1726,tx_metal_brass_plate,tx_metal_brass_plate,1,1,Materials\morrowind\tx_metal_brass_plate.mat,True,True,complete
misc_com_plate_01,meshes,4,4,True,meshes\misc_com_plate_01.nif,623,1,2442,tx_plate_brown,tx_plate_brown,1,1,Materials\morrowind\tx_plate_brown.mat,True,True,complete
misc_com_plate_02,meshes,4,4,True,meshes\misc_com_plate_02.nif,622,1,2442,tx_plate_blue,tx_plate_blue,1,1,Materials\morrowind\tx_plate_blue.mat,True,True,complete
misc_com_redware_bowl,meshes,5,5,False,,0,0,0,,,0,0,,False,False,not_converted
misc_com_redware_bowl_01,meshes,12,12,False,,0,0,0,,,0,0,,False,False,not_converted
misc_com_redware_flask,meshes,13,13,False,,0,0,0,,,0,0,,False,False,not_converted
misc_com_redware_pitcher,meshes,7,7,False,,0,0,0,,,0,0,,False,False,not_converted
misc_com_redware_plate,meshes,1,1,False,,0,0,0,,,0,0,,False,False,not_converted
misc_com_redware_platter,meshes,2,2,False,,0,0,0,,,0,0,,False,False,not_converted
misc_com_redware_vase,meshes,3,3,False,,0,0,0,,,0,0,,False,False,not_converted
misc_com_silverware_fork,meshes,1,1,True,meshes\misc_com_silverware_fork.nif,977,2,1602,tx_metal_silver,tx_metal_silver; tx_metal_silver_strip_01,2,2,Materials\morrowind\tx_metal_silver.mat,True,True,complete
misc_com_silverware_knife,meshes,1,1,True,meshes\misc_com_silverware_knife.nif,984,2,1738,tx_metal_silver,tx_metal_silver; tx_metal_silver_strip_01,2,2,Materials\morrowind\tx_metal_silver.mat,True,True,complete
misc_com_tankard_01,meshes,23,23,True,meshes\misc_com_tankard_01.nif,633,1,3118,tx_metal_pewter_01,tx_metal_pewter_01,1,1,Materials\morrowind\tx_metal_pewter_01.mat,True,True,complete
misc_com_wood_bowl_02,meshes,4,4,True,meshes\misc_com_wood_bowl_02.nif,637,1,2432,tx_wood_khaki_01,tx_wood_khaki_01,1,1,Materials\morrowind\tx_wood_khaki_01.mat,True,True,complete
misc_com_wood_bowl_04,meshes,1,1,True,meshes\misc_com_wood_bowl_04.nif,646,1,2966,tx_wood_interior_plain_01,tx_wood_interior_plain_01,1,1,Materials\morrowind\tx_wood_interior_plain_01.mat,True,True,complete
misc_com_wood_cup_01,meshes,8,8,True,meshes\misc_com_wood_cup_01.nif,654,1,2436,tx_wood_interior_plain_01,tx_wood_interior_plain_01,1,1,Materials\morrowind\tx_wood_interior_plain_01.mat,True,True,complete
misc_com_wood_cup_02,meshes,6,6,True,meshes\misc_com_wood_cup_02.nif,643,1,2108,tx_wood_interior_plain_01,tx_wood_interior_plain_01,1,1,Materials\morrowind\tx_wood_interior_plain_01.mat,True,True,complete
misc_com_wood_fork,meshes,11,11,True,meshes\misc_com_wood_fork.nif,648,1,3700,tx_wood_interior_plain_01,tx_wood_interior_plain_01,1,1,Materials\morrowind\tx_wood_interior_plain_01.mat,True,True,complete
misc_com_wood_knife,meshes,12,12,True,meshes\misc_com_wood_knife.nif,945,2,1632,tx_metal_pewter_01,tx_metal_pewter_01; tx_wood_interior_plain_01,2,2,Materials\morrowind\tx_metal_pewter_01.mat,True,True,complete
misc_com_wood_spoon_01,meshes,10,10,True,meshes\misc_com_wood_spoon_01.nif,660,1,1372,tx_wood_interior_plain_01,tx_wood_interior_plain_01,1,1,Materials\morrowind\tx_wood_interior_plain_01.mat,True,True,complete
misc_com_wood_spoon_02,meshes,1,1,True,meshes\misc_com_wood_spoon_02.nif,660,1,1372,tx_wood_interior_plain_01,tx_wood_interior_plain_01,1,1,Materials\morrowind\tx_wood_interior_plain_01.mat,True,True,complete
misc_de_basket_01,meshes,1,1,True,meshes\misc_de_basket_01.nif,634,1,3612,tx_straw_woven,tx_straw_woven,1,1,Materials\morrowind\tx_straw_woven.mat,True,True,complete
misc_de_fishing_pole,meshes,2,2,True,meshes\misc_de_fishing_pole.nif,1505,4,3384,tx_metal_silver,tx_metal_silver; tx_rope_heavy; tx_wood_dock_rings; tx_wood_docks_01,4,4,Materials\morrowind\tx_metal_silver.mat,True,True,complete
misc_de_foldedcloth00,meshes,5,5,False,,0,0,0,,,0,0,,False,False,not_converted
misc_imp_silverware_cup,meshes,1,1,False,,0,0,0,,,0,0,,False,False,not_converted
misc_imp_silverware_pitcher,meshes,2,2,False,,0,0,0,,,0,0,,False,False,not_converted
misc_imp_silverware_plate_01,meshes,1,1,False,,0,0,0,,,0,0,,False,False,not_converted
misc_imp_silverware_plate_03,meshes,5,5,False,,0,0,0,,,0,0,,False,False,not_converted
misc_lw_platter,meshes,1,1,True,meshes\misc_lw_platter.nif,1181,3,4276,tx_limeware_platter,tx_limeware_platter; tx_limeware_platter_01; tx_limeware_strip_01,3,3,Materials\morrowind\tx_limeware_platter.mat,True,True,complete
misc_rollingpin_01,meshes,1,1,True,meshes\misc_rollingpin_01.nif,1209,3,8286,tx_metal_strip_02,tx_metal_strip_02; tx_wood_weathered_rings; tx_wood_wormridden,3,3,Materials\morrowind\tx_metal_strip_02.mat,True,True,complete
misc_uni_pillow_01,meshes,7,7,False,,0,0,0,,,0,0,,False,False,not_converted
mudcrab,creatures,1,0,False,,0,0,0,,,0,0,,False,False,not_converted
newtscale_cuirass,other,1,0,True,meshes\newtscale_cuirass.nif,250,0,0,,,0,0,,False,False,partial
note to hrisskar,other,1,0,False,,0,0,0,,,0,0,,False,False,not_converted
p_fortify_luck_s,other,1,0,False,,0,0,0,,,0,0,,False,False,not_converted
pick_apprentice_01,other,1,1,True,meshes\pick_apprentice_01.nif,939,2,10036,tx_metal_iron_rusty,tx_metal_iron_rusty,1,1,Materials\morrowind\tx_metal_iron_rusty.mat,True,True,complete
potion_comberry_brandy_01,other,1,1,True,meshes\potion_comberry_brandy_01.nif,980,2,4656,tx_crock_04,tx_crock_04; tx_metal_strip_01,2,2,Materials\morrowind\tx_crock_04.mat,True,True,complete
potion_cyro_brandy_01,other,2,2,True,meshes\potion_cyro_brandy_01.nif,633,1,5262,tx_bottle_10,tx_bottle_10,1,1,Materials\morrowind\tx_bottle_10.mat,True,True,complete
potion_local_liquor_01,other,5,5,True,meshes\potion_local_liquor_01.nif,959,2,4898,tx_crock_02,tx_crock_02; tx_metal_strip_01,2,2,Materials\morrowind\tx_crock_02.mat,True,True,complete
raflod the braggart,other,1,0,False,,0,0,0,,,0,0,,False,False,not_converted
sc_paper plain,other,7,0,False,,0,0,0,,,0,0,,False,False,not_converted
silver dagger,other,1,0,False,,0,0,0,,,0,0,,False,False,not_converted
silver shortsword,other,1,0,False,,0,0,0,,,0,0,,False,False,not_converted
silver staff,other,1,0,False,,0,0,0,,,0,0,,False,False,not_converted
steel dagger of swiftblade,other,1,0,False,,0,0,0,,,0,0,,False,False,not_converted
stolen_goods,other,1,0,False,,0,0,0,,,0,0,,False,False,not_converted
tandram andalen,other,1,0,False,,0,0,0,,,0,0,,False,False,not_converted
teleri helvi,other,1,0,False,,0,0,0,,,0,0,,False,False,not_converted
terrain_bc_scum_01,other,1,1,True,meshes\terrain_bc_scum_01.nif,652,1,336,tx_bc_scum,tx_bc_scum,1,1,Materials\morrowind\tx_bc_scum.mat,True,True,complete
terrain_bc_scum_02,other,1,1,True,meshes\terrain_bc_scum_02.nif,652,1,336,tx_bc_scum,tx_bc_scum,1,1,Materials\morrowind\tx_bc_scum.mat,True,True,complete
terrain_bc_scum_03,other,1,1,True,meshes\terrain_bc_scum_03.nif,652,1,336,tx_bc_scum,tx_bc_scum,1,1,Materials\morrowind\tx_bc_scum.mat,True,True,complete
terrain_rock_bc_12,other,2,2,True,meshes\terrain_rock_bc_12.nif,661,1,2402,tx_bc_rock_03,tx_bc_rock_03,1,1,Materials\morrowind\tx_bc_rock_03.mat,True,True,complete
terrain_rock_bc_13,other,1,1,True,meshes\terrain_rock_bc_13.nif,661,1,2108,tx_bc_rock_03,tx_bc_rock_03,1,1,Materials\morrowind\tx_bc_rock_03.mat,True,True,complete
terrain_rock_bc_14,other,6,6,True,meshes\terrain_rock_bc_14.nif,661,1,2086,tx_bc_rock_03,tx_bc_rock_03,1,1,Materials\morrowind\tx_bc_rock_03.mat,True,True,complete
terrain_rock_bc_15,other,8,8,True,meshes\terrain_rock_bc_15.nif,661,1,1418,tx_bc_rock_03,tx_bc_rock_03,1,1,Materials\morrowind\tx_bc_rock_03.mat,True,True,complete
terrain_rock_bc_16,other,14,14,True,meshes\terrain_rock_bc_16.nif,661,1,1418,tx_bc_rock_03,tx_bc_rock_03,1,1,Materials\morrowind\tx_bc_rock_03.mat,True,True,complete
terrain_rock_bc_17,other,40,40,True,meshes\terrain_rock_bc_17.nif,661,1,1678,tx_bc_rock_03,tx_bc_rock_03,1,1,Materials\morrowind\tx_bc_rock_03.mat,True,True,complete
terrain_rock_bc_18,other,7,7,True,meshes\terrain_rock_bc_18.nif,661,1,10718,tx_bc_rock_03,tx_bc_rock_03,1,1,Materials\morrowind\tx_bc_rock_03.mat,True,True,complete
teruise girvayne,other,1,0,False,,0,0,0,,,0,0,,False,False,not_converted
thavere vedrano,other,1,0,False,,0,0,0,,,0,0,,False,False,not_converted
tolvise othralen,other,1,0,False,,0,0,0,,,0,0,,False,False,not_converted
vodunius nuccius,other,1,0,False,,0,0,0,,,0,0,,False,False,not_converted
